"75050A85-DE3B-9A88-E053-6B04A8C02390","87500","2018-07-31","WS1 1EN","F","N","L","","93","TERRET CLOSE","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/75050A85-DE3B-9A88-E053-6B04A8C02390/current"
"B82222ED-B51A-6691-E053-6B04A8C02FB2","82500","2020-11-24","WS1 1EN","F","N","L","","99","TERRET CLOSE","","WALSALL","WALSALL","WEST MIDLANDS","B","http://landregistry.data.gov.uk/data/ppi/transaction/B82222ED-B51A-6691-E053-6B04A8C02FB2/current"
"C18F412B-7DDB-81A6-E053-6B04A8C0AD18","90000","2021-02-05","WS1 1EN","F","N","L","","101","TERRET CLOSE","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/C18F412B-7DDB-81A6-E053-6B04A8C0AD18/current"
"C6209F60-081B-295E-E053-6C04A8C0DDCC","95500","2020-10-30","WS1 1EN","F","N","L","","113","TERRET CLOSE","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/C6209F60-081B-295E-E053-6C04A8C0DDCC/current"
"FFA361DB-555B-8A03-E053-4804A8C01F61","116500","2022-12-21","WS1 1EN","F","N","L","","129","TERRET CLOSE","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/FFA361DB-555B-8A03-E053-4804A8C01F61/current"
"FFA361DB-5557-8A03-E053-4804A8C01F61","116500","2022-12-21","WS1 1EN","F","N","L","","129","TERRET CLOSE","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/FFA361DB-5557-8A03-E053-4804A8C01F61/current"
"C18F412B-BB7A-81A6-E053-6B04A8C0AD18","112000","2020-08-07","WS1 1EN","F","N","L","","129","TERRET CLOSE","","WALSALL","WALSALL","WEST MIDLANDS","B","http://landregistry.data.gov.uk/data/ppi/transaction/C18F412B-BB7A-81A6-E053-6B04A8C0AD18/current"
"C18F412B-BB7B-81A6-E053-6B04A8C0AD18","112000","2020-08-07","WS1 1EN","F","N","L","","129","TERRET CLOSE","","WALSALL","WALSALL","WEST MIDLANDS","B","http://landregistry.data.gov.uk/data/ppi/transaction/C18F412B-BB7B-81A6-E053-6B04A8C0AD18/current"
"BEF7EBBF-78E2-7A76-E053-6B04A8C092F7","85000","2020-12-18","WS1 1EN","F","N","L","","131","TERRET CLOSE","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/BEF7EBBF-78E2-7A76-E053-6B04A8C092F7/current"
"C8A3A576-C690-0425-E053-6C04A8C0947B","87000","2021-04-20","WS1 1EN","F","N","L","","135","TERRET CLOSE","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A576-C690-0425-E053-6C04A8C0947B/current"
